"on_time_a","planned_layover_sec","planned_dur_b","avg_var_b","ampeak_a","pmpeak_a","route_pair"
0,300,1900,-230,0,1,"461_1_61_0"
0,300,1900,-230,0,1,"46_1_31_0"
0,300,1900,-230,0,1,"46_1_34_0"
0,300,1900,-230,0,1,"46_1_38_1"
0,300,1900,-230,0,1,"46_1_46_0"
0,300,1900,-230,0,1,"46_1_47_0"
0,300,1900,-230,0,1,"46_1_49_0"
0,300,1900,-230,0,1,"46_1_50_0"
0,300,1900,-230,0,1,"462_0_462_1"
0,300,1900,-230,0,1,"462_1_462_0"
0,300,1900,-230,0,1,"47_0_132_0"
0,300,1900,-230,0,1,"47_0_38_0"
0,300,1900,-230,0,1,"47_0_47_0"
0,300,1900,-230,0,1,"47_0_47_1"
0,300,1900,-230,0,1,"47_1_13_1"
0,300,1900,-230,0,1,"47_1_160_0"
0,300,1900,-230,0,1,"47_1_41_1"
0,300,1900,-230,0,1,"47_1_42_0"
0,300,1900,-230,0,1,"47_1_43_1"
0,300,1900,-230,0,1,"47_1_44_0"
0,300,1900,-230,0,1,"47_1_46_0"
0,300,1900,-230,0,1,"47_1_47_0"
0,300,1900,-230,0,1,"47_1_47_1"
0,300,1900,-230,0,1,"47_1_49_0"
0,300,1900,-230,0,1,"47_1_5_0"
0,300,1900,-230,0,1,"47_1_50_0"
0,300,1900,-230,0,1,"47_1_54_1"
0,300,1900,-230,0,1,"47_1_60_0"
0,300,1900,-230,0,1,"47_1_609_1"
0,300,1900,-230,0,1,"47_1_6_1"
0,300,1900,-230,0,1,"49_0_49_0"
0,300,1900,-230,0,1,"49_0_49_1"
0,300,1900,-230,0,1,"49_1_15_1"
0,300,1900,-230,0,1,"49_1_31_0"
0,300,1900,-230,0,1,"49_1_33_0"
0,300,1900,-230,0,1,"49_1_41_1"
0,300,1900,-230,0,1,"49_1_42_0"
0,300,1900,-230,0,1,"49_1_43_1"
0,300,1900,-230,0,1,"49_1_46_0"
0,300,1900,-230,0,1,"49_1_47_0"
0,300,1900,-230,0,1,"49_1_49_0"
0,300,1900,-230,0,1,"49_1_5_0"
0,300,1900,-230,0,1,"49_1_60_0"
0,300,1900,-230,0,1,"49_1_6_1"
0,300,1900,-230,0,1,"50_0_50_0"
0,300,1900,-230,0,1,"50_0_50_1"
0,300,1900,-230,0,1,"501_0_50_0"
0,300,1900,-230,0,1,"50_1_160_0"
0,300,1900,-230,0,1,"50_1_33_0"
0,300,1900,-230,0,1,"50_1_42_0"
0,300,1900,-230,0,1,"50_1_44_0"
0,300,1900,-230,0,1,"50_1_47_0"
0,300,1900,-230,0,1,"50_1_59_0"
0,300,1900,-230,0,1,"50_1_670_1"
0,300,1900,-230,0,1,"5_0_5_0"
0,300,1900,-230,0,1,"5_0_5_1"
0,300,1900,-230,0,1,"506_0_506_0"
0,300,1900,-230,0,1,"506_1_83_0"
0,300,1900,-230,0,1,"5_1_13_1"
0,300,1900,-230,0,1,"5_1_15_1"
0,300,1900,-230,0,1,"5_1_160_0"
0,300,1900,-230,0,1,"5_1_31_0"
0,300,1900,-230,0,1,"5_1_38_1"
0,300,1900,-230,0,1,"5_1_43_1"
0,300,1900,-230,0,1,"5_1_44_0"
0,300,1900,-230,0,1,"5_1_47_0"
0,300,1900,-230,0,1,"5_1_49_0"
0,300,1900,-230,0,1,"5_1_5_0"
0,300,1900,-230,0,1,"5_1_50_0"
0,300,1900,-230,0,1,"5_1_5_1"
0,300,1900,-230,0,1,"5_1_6_1"
0,300,1900,-230,0,1,"54_0_43_1"
0,300,1900,-230,0,1,"54_0_47_0"
0,300,1900,-230,0,1,"54_0_49_0"
0,300,1900,-230,0,1,"54_0_54_0"
0,300,1900,-230,0,1,"54_0_54_1"
0,300,1900,-230,0,1,"54_1_1_0"
0,300,1900,-230,0,1,"54_1_125_0"
0,300,1900,-230,0,1,"54_1_13_0"
0,300,1900,-230,0,1,"54_1_20_0"
0,300,1900,-230,0,1,"54_1_21_0"
0,300,1900,-230,0,1,"54_1_28_0"
0,300,1900,-230,0,1,"54_1_29_0"
0,300,1900,-230,0,1,"54_1_4_1"
0,300,1900,-230,0,1,"54_1_417_0"
0,300,1900,-230,0,1,"54_1_54_0"
0,300,1900,-230,0,1,"54_1_54_1"
0,300,1900,-230,0,1,"54_1_6_0"
0,300,1900,-230,0,1,"54_1_76_0"
0,300,1900,-230,0,1,"54_1_82_0"
0,300,1900,-230,0,1,"54_1_88_0"
0,300,1900,-230,0,1,"542_0_42_0"
0,300,1900,-230,0,1,"547_0_46_0"
0,300,1900,-230,0,1,"55_0_55_1"
0,300,1900,-230,0,1,"55_1_55_0"
0,300,1900,-230,0,1,"554_1_20_0"
0,300,1900,-230,0,1,"565_0_125_1"
0,300,1900,-230,0,1,"59_0_59_0"
0,300,1900,-230,0,1,"59_0_59_1"
0,300,1900,-230,0,1,"59_1_30_1"
0,300,1900,-230,0,1,"59_1_31_0"
0,300,1900,-230,0,1,"59_1_33_0"
0,300,1900,-230,0,1,"59_1_42_0"
0,300,1900,-230,0,1,"59_1_47_0"
0,300,1900,-230,0,1,"59_1_50_0"
0,300,1900,-230,0,1,"59_1_59_0"
0,300,1900,-230,0,1,"60_0_60_0"
0,300,1900,-230,0,1,"60_0_60_1"
0,300,1900,-230,0,1,"60_1_13_1"
0,300,1900,-230,0,1,"60_1_15_1"
0,300,1900,-230,0,1,"60_1_30_1"
0,300,1900,-230,0,1,"60_1_31_0"
0,300,1900,-230,0,1,"60_1_42_0"
0,300,1900,-230,0,1,"60_1_43_1"
0,300,1900,-230,0,1,"60_1_44_0"
0,300,1900,-230,0,1,"60_1_49_0"
0,300,1900,-230,0,1,"60_1_5_0"
0,300,1900,-230,0,1,"60_1_50_0"
0,300,1900,-230,0,1,"60_1_54_1"
0,300,1900,-230,0,1,"6_0_160_0"
0,300,1900,-230,0,1,"60_1_60_0"
0,300,1900,-230,0,1,"6_0_30_1"
0,300,1900,-230,0,1,"6_0_31_0"
0,300,1900,-230,0,1,"6_0_38_1"
0,300,1900,-230,0,1,"6_0_43_1"
0,300,1900,-230,0,1,"6_0_47_0"
0,300,1900,-230,0,1,"6_0_5_0"
0,300,1900,-230,0,1,"605_0_605_0"
0,300,1900,-230,0,1,"6_0_6_0"
0,300,1900,-230,0,1,"6_0_6_1"
0,300,1900,-230,0,1,"607_0_14_0"
0,300,1900,-230,0,1,"607_0_501_0"
0,300,1900,-230,0,1,"608_1_15_0"
0,300,1900,-230,0,1,"609_0_34_0"
0,300,1900,-230,0,1,"61_0_61_0"
0,300,1900,-230,0,1,"61_0_61_1"
0,300,1900,-230,0,1,"6_1_120_0"
0,300,1900,-230,0,1,"6_1_123_0"
0,300,1900,-230,0,1,"6_1_125_0"
0,300,1900,-230,0,1,"6_1_128_0"
0,300,1900,-230,0,1,"6_1_13_0"
0,300,1900,-230,0,1,"6_1_14_0"
0,300,1900,-230,0,1,"61_1_461_0"
0,300,1900,-230,0,1,"6_1_15_0"
0,300,1900,-230,0,1,"61_1_61_0"
0,300,1900,-230,0,1,"61_1_61_1"
0,300,1900,-230,0,1,"6_1_20_0"
0,300,1900,-230,0,1,"6_1_21_0"
0,300,1900,-230,0,1,"6_1_25_0"
0,300,1900,-230,0,1,"6_1_29_0"
0,300,1900,-230,0,1,"6_1_3_0"
0,300,1900,-230,0,1,"613_0_41_1"
0,300,1900,-230,0,1,"613_0_49_0"
0,300,1900,-230,0,1,"6_1_410_0"
0,300,1900,-230,0,1,"6_1_54_0"
0,300,1900,-230,0,1,"6_1_6_1"
0,300,1900,-230,0,1,"6_1_71_0"
0,300,1900,-230,0,1,"6_1_74_0"
0,300,1900,-230,0,1,"6_1_76_0"
0,300,1900,-230,0,1,"6_1_88_0"
0,300,1900,-230,0,1,"620_0_13_0"
0,300,1900,-230,0,1,"624_0_99_0"
0,300,1900,-230,0,1,"640_0_640_0"
0,300,1900,-230,0,1,"650_0_442_0"
0,300,1900,-230,0,1,"660_0_660_0"
0,300,1900,-230,0,1,"664_0_664_0"
0,300,1900,-230,0,1,"670_0_41_1"
0,300,1900,-230,0,1,"670_0_44_0"
0,300,1900,-230,0,1,"674_0_59_0"
0,300,1900,-230,0,1,"693_0_693_0"
0,300,1900,-230,0,1,"71_0_71_0"
0,300,1900,-230,0,1,"71_0_71_1"
0,300,1900,-230,0,1,"71_1_161_0"
0,300,1900,-230,0,1,"71_1_19_0"
0,300,1900,-230,0,1,"71_1_20_0"
0,300,1900,-230,0,1,"71_1_21_0"
0,300,1900,-230,0,1,"71_1_25_0"
0,300,1900,-230,0,1,"71_1_410_0"
0,300,1900,-230,0,1,"71_1_417_0"
0,300,1900,-230,0,1,"71_1_54_0"
0,300,1900,-230,0,1,"71_1_71_0"
0,300,1900,-230,0,1,"71_1_71_1"
0,300,1900,-230,0,1,"71_1_73_0"
0,300,1900,-230,0,1,"71_1_75_0"
0,300,1900,-230,0,1,"71_1_8_0"
0,300,1900,-230,0,1,"71_1_81_0"
0,300,1900,-230,0,1,"71_1_83_0"
0,300,1900,-230,0,1,"71_1_84_0"
0,300,1900,-230,0,1,"720_0_720_1"
0,300,1900,-230,0,1,"720_1_720_0"
0,300,1900,-230,0,1,"721_0_721_0"
0,300,1900,-230,0,1,"721_0_721_1"
0,300,1900,-230,0,1,"721_1_721_0"
0,300,1900,-230,0,1,"722_0_722_1"
0,300,1900,-230,0,1,"722_1_722_0"
0,300,1900,-230,0,1,"73_0_73_0"
0,300,1900,-230,0,1,"73_0_73_1"
0,300,1900,-230,0,1,"73_0_77_0"
0,300,1900,-230,0,1,"73_1_1_0"
0,300,1900,-230,0,1,"73_1_120_0"
0,300,1900,-230,0,1,"73_1_13_0"
0,300,1900,-230,0,1,"73_1_14_0"
0,300,1900,-230,0,1,"73_1_15_0"
0,300,1900,-230,0,1,"73_1_16_0"
0,300,1900,-230,0,1,"73_1_19_0"
0,300,1900,-230,0,1,"73_1_20_0"
0,300,1900,-230,0,1,"73_1_21_0"
0,300,1900,-230,0,1,"73_1_23_0"
0,300,1900,-230,0,1,"73_1_25_0"
0,300,1900,-230,0,1,"73_1_410_0"
0,300,1900,-230,0,1,"73_1_428_0"
0,300,1900,-230,0,1,"73_1_554_0"
0,300,1900,-230,0,1,"73_1_6_0"
0,300,1900,-230,0,1,"73_1_71_0"
0,300,1900,-230,0,1,"73_1_73_0"
0,300,1900,-230,0,1,"73_1_73_1"
0,300,1900,-230,0,1,"73_1_74_0"
0,300,1900,-230,0,1,"73_1_75_0"
0,300,1900,-230,0,1,"73_1_76_0"
0,300,1900,-230,0,1,"73_1_8_0"
0,300,1900,-230,0,1,"73_1_84_0"
0,300,1900,-230,0,1,"73_1_88_0"
0,300,1900,-230,0,1,"73_1_9_0"
0,300,1900,-230,0,1,"74_0_74_0"
0,300,1900,-230,0,1,"74_0_74_1"
0,300,1900,-230,0,1,"74_1_15_0"
0,300,1900,-230,0,1,"74_1_16_0"
0,300,1900,-230,0,1,"74_1_19_0"
0,300,1900,-230,0,1,"74_1_21_0"
0,300,1900,-230,0,1,"74_1_28_0"
0,300,1900,-230,0,1,"74_1_3_0"
0,300,1900,-230,0,1,"74_1_417_0"
0,300,1900,-230,0,1,"74_1_73_0"
0,300,1900,-230,0,1,"74_1_74_0"
0,300,1900,-230,0,1,"74_1_74_1"
0,300,1900,-230,0,1,"74_1_75_0"
0,300,1900,-230,0,1,"74_1_81_0"
0,300,1900,-230,0,1,"74_1_83_0"
0,300,1900,-230,0,1,"74_1_98_0"
0,300,1900,-230,0,1,"75_0_75_0"
0,300,1900,-230,0,1,"75_0_75_1"
0,300,1900,-230,0,1,"75_1_1_0"
0,300,1900,-230,0,1,"75_1_120_0"
0,300,1900,-230,0,1,"75_1_123_0"
0,300,1900,-230,0,1,"75_1_185_0"
0,300,1900,-230,0,1,"75_1_20_0"
0,300,1900,-230,0,1,"75_1_25_0"
0,300,1900,-230,0,1,"75_1_410_0"
0,300,1900,-230,0,1,"75_1_73_0"
0,300,1900,-230,0,1,"75_1_80_0"
0,300,1900,-230,0,1,"75_1_83_0"
0,300,1900,-230,0,1,"75_1_99_0"
0,300,1900,-230,0,1,"76_0_76_0"
0,300,1900,-230,0,1,"76_0_76_1"
0,300,1900,-230,0,1,"76_1_1_0"
0,300,1900,-230,0,1,"76_1_13_0"
0,300,1900,-230,0,1,"76_1_15_0"
0,300,1900,-230,0,1,"76_1_161_0"
0,300,1900,-230,0,1,"76_1_19_0"
0,300,1900,-230,0,1,"76_1_20_0"
0,300,1900,-230,0,1,"76_1_21_0"
0,300,1900,-230,0,1,"76_1_28_0"
0,300,1900,-230,0,1,"76_1_4_1"
0,300,1900,-230,0,1,"76_1_410_0"
0,300,1900,-230,0,1,"76_1_428_0"
0,300,1900,-230,0,1,"76_1_6_0"
0,300,1900,-230,0,1,"76_1_73_0"
0,300,1900,-230,0,1,"76_1_76_0"
0,300,1900,-230,0,1,"76_1_76_1"
0,300,1900,-230,0,1,"76_1_88_0"
0,300,1900,-230,0,1,"77_0_77_0"
0,300,1900,-230,0,1,"77_0_77_1"
0,300,1900,-230,0,1,"77_1_73_1"
0,300,1900,-230,0,1,"77_1_77_0"
0,300,1900,-230,0,1,"77_1_77_1"
0,300,1900,-230,0,1,"78_0_78_0"
0,300,1900,-230,0,1,"78_0_78_1"
0,300,1900,-230,0,1,"78_1_1_0"
0,300,1900,-230,0,1,"78_1_125_0"
0,300,1900,-230,0,1,"78_1_19_0"
0,300,1900,-230,0,1,"78_1_20_0"
0,300,1900,-230,0,1,"78_1_28_0"
0,300,1900,-230,0,1,"78_1_4_1"
0,300,1900,-230,0,1,"78_1_410_0"
0,300,1900,-230,0,1,"78_1_71_0"
0,300,1900,-230,0,1,"78_1_78_0"
0,300,1900,-230,0,1,"78_1_83_0"
0,300,1900,-230,0,1,"80_0_80_0"
0,300,1900,-230,0,1,"80_0_80_1"
0,300,1900,-230,0,1,"80_1_13_0"
0,300,1900,-230,0,1,"80_1_14_0"
0,300,1900,-230,0,1,"80_1_15_0"
0,300,1900,-230,0,1,"80_1_19_0"
0,300,1900,-230,0,1,"80_1_4_1"
0,300,1900,-230,0,1,"80_1_54_0"
0,300,1900,-230,0,1,"80_1_74_0"
0,300,1900,-230,0,1,"80_1_76_0"
0,300,1900,-230,0,1,"80_1_80_0"
0,300,1900,-230,0,1,"80_1_80_1"
0,300,1900,-230,0,1,"8_0_8_0"
0,300,1900,-230,0,1,"8_0_8_1"
0,300,1900,-230,0,1,"81_0_81_0"
0,300,1900,-230,0,1,"81_0_81_1"
0,300,1900,-230,0,1,"8_1_1_0"
0,300,1900,-230,0,1,"81_1_123_0"
0,300,1900,-230,0,1,"81_1_13_0"
0,300,1900,-230,0,1,"81_1_180_0"
0,300,1900,-230,0,1,"81_1_19_0"
0,300,1900,-230,0,1,"81_1_20_0"
0,300,1900,-230,0,1,"8_1_13_0"
0,300,1900,-230,0,1,"81_1_4_1"
0,300,1900,-230,0,1,"81_1_410_0"
0,300,1900,-230,0,1,"81_1_417_0"
0,300,1900,-230,0,1,"8_1_16_0"
0,300,1900,-230,0,1,"81_1_73_0"
0,300,1900,-230,0,1,"81_1_78_0"
0,300,1900,-230,0,1,"81_1_88_0"
0,300,1900,-230,0,1,"81_1_98_0"
0,300,1900,-230,0,1,"81_1_99_0"
0,300,1900,-230,0,1,"8_1_20_0"
0,300,1900,-230,0,1,"8_1_28_0"
0,300,1900,-230,0,1,"8_1_29_0"
0,300,1900,-230,0,1,"8_1_4_1"
0,300,1900,-230,0,1,"8_1_76_0"
0,300,1900,-230,0,1,"8_1_8_0"
0,300,1900,-230,0,1,"8_1_88_0"
0,300,1900,-230,0,1,"82_0_82_0"
0,300,1900,-230,0,1,"82_0_82_1"
0,300,1900,-230,0,1,"82_1_123_0"
0,300,1900,-230,0,1,"82_1_199_0"
0,300,1900,-230,0,1,"82_1_428_0"
0,300,1900,-230,0,1,"82_1_54_0"
0,300,1900,-230,0,1,"82_1_71_0"
0,300,1900,-230,0,1,"82_1_73_0"
0,300,1900,-230,0,1,"82_1_82_0"
0,300,1900,-230,0,1,"83_0_83_0"
0,300,1900,-230,0,1,"83_0_83_1"
0,300,1900,-230,0,1,"83_1_16_0"
0,300,1900,-230,0,1,"83_1_161_0"
0,300,1900,-230,0,1,"83_1_19_0"
0,300,1900,-230,0,1,"83_1_20_0"
0,300,1900,-230,0,1,"83_1_29_0"
0,300,1900,-230,0,1,"83_1_417_0"
0,300,1900,-230,0,1,"83_1_428_0"
0,300,1900,-230,0,1,"83_1_54_0"
0,300,1900,-230,0,1,"83_1_73_0"
0,300,1900,-230,0,1,"83_1_74_0"
0,300,1900,-230,0,1,"83_1_75_0"
0,300,1900,-230,0,1,"83_1_81_0"
0,300,1900,-230,0,1,"83_1_83_0"
0,300,1900,-230,0,1,"83_1_83_1"
0,300,1900,-230,0,1,"83_1_88_0"
0,300,1900,-230,0,1,"83_1_99_0"
0,300,1900,-230,0,1,"84_0_84_0"
0,300,1900,-230,0,1,"84_0_84_1"
0,300,1900,-230,0,1,"84_1_123_0"
0,300,1900,-230,0,1,"84_1_128_0"
0,300,1900,-230,0,1,"84_1_14_0"
0,300,1900,-230,0,1,"84_1_15_0"
0,300,1900,-230,0,1,"84_1_16_0"
0,300,1900,-230,0,1,"84_1_161_0"
0,300,1900,-230,0,1,"84_1_180_0"
0,300,1900,-230,0,1,"84_1_185_0"
0,300,1900,-230,0,1,"84_1_20_0"
0,300,1900,-230,0,1,"84_1_25_0"
0,300,1900,-230,0,1,"84_1_3_0"
0,300,1900,-230,0,1,"84_1_4_1"
0,300,1900,-230,0,1,"84_1_71_0"
0,300,1900,-230,0,1,"84_1_73_0"
0,300,1900,-230,0,1,"84_1_8_0"
0,300,1900,-230,0,1,"84_1_83_0"
0,300,1900,-230,0,1,"84_1_84_0"
0,300,1900,-230,0,1,"84_1_98_0"
0,300,1900,-230,0,1,"85_0_185_1"
0,300,1900,-230,0,1,"85_1_21_0"
0,300,1900,-230,0,1,"85_1_6_0"
0,300,1900,-230,0,1,"88_0_88_0"
0,300,1900,-230,0,1,"88_0_88_1"
0,300,1900,-230,0,1,"88_1_1_0"
0,300,1900,-230,0,1,"88_1_161_0"
0,300,1900,-230,0,1,"88_1_21_0"
0,300,1900,-230,0,1,"88_1_28_0"
0,300,1900,-230,0,1,"88_1_29_0"
0,300,1900,-230,0,1,"88_1_3_0"
0,300,1900,-230,0,1,"88_1_71_0"
0,300,1900,-230,0,1,"88_1_8_0"
0,300,1900,-230,0,1,"88_1_88_0"
0,300,1900,-230,0,1,"9_0_9_1"
0,300,1900,-230,0,1,"9_1_25_0"
0,300,1900,-230,0,1,"9_1_417_0"
0,300,1900,-230,0,1,"9_1_73_0"
0,300,1900,-230,0,1,"9_1_80_0"
0,300,1900,-230,0,1,"9_1_83_0"
0,300,1900,-230,0,1,"9_1_84_0"
0,300,1900,-230,0,1,"9_1_9_0"
0,300,1900,-230,0,1,"9_1_9_1"
0,300,1900,-230,0,1,"93_1_93_1"
0,300,1900,-230,0,1,"98_0_192_1"
0,300,1900,-230,0,1,"98_0_98_0"
0,300,1900,-230,0,1,"98_1_180_0"
0,300,1900,-230,0,1,"98_1_29_0"
0,300,1900,-230,0,1,"98_1_78_0"
0,300,1900,-230,0,1,"98_1_80_0"
0,300,1900,-230,0,1,"98_1_81_0"
0,300,1900,-230,0,1,"98_1_9_0"
0,300,1900,-230,0,1,"99_0_99_0"
0,300,1900,-230,0,1,"99_0_99_1"
0,300,1900,-230,0,1,"99_1_120_0"
0,300,1900,-230,0,1,"99_1_125_0"
0,300,1900,-230,0,1,"99_1_14_0"
0,300,1900,-230,0,1,"99_1_16_0"
0,300,1900,-230,0,1,"99_1_161_0"
0,300,1900,-230,0,1,"99_1_23_0"
0,300,1900,-230,0,1,"99_1_28_0"
0,300,1900,-230,0,1,"99_1_3_0"
0,300,1900,-230,0,1,"99_1_410_0"
0,300,1900,-230,0,1,"99_1_501_0"
0,300,1900,-230,0,1,"99_1_73_0"
0,300,1900,-230,0,1,"99_1_78_0"
0,300,1900,-230,0,1,"99_1_84_0"
0,300,1900,-230,0,1,"99_1_99_0"
